ID,User_ID,Game_ID,Points,Role,Active
6124,5,1252,0,ATTACKER,1
6125,6,1252,0,DEFENDER,1
6126,3,1253,0,ATTACKER,1
6127,4,1253,0,DEFENDER,1
6128,100,1253,0,OBSERVER,1
6129,5,1253,0,ATTACKER,1
6130,6,1253,0,DEFENDER,1
6131,3,1254,0,ATTACKER,1
6132,4,1254,0,DEFENDER,1
6133,100,1254,0,OBSERVER,1
6134,5,1254,0,ATTACKER,1
6135,6,1254,0,DEFENDER,1
6136,3,1255,0,ATTACKER,1
6137,4,1255,0,DEFENDER,1
6138,100,1255,0,OBSERVER,1
6139,5,1255,0,ATTACKER,1
6140,6,1255,0,DEFENDER,1
6141,3,1256,0,ATTACKER,1
6142,4,1256,0,DEFENDER,1
6143,100,1256,0,OBSERVER,1
6144,5,1256,0,ATTACKER,1
6145,6,1256,0,DEFENDER,1
6146,3,1257,0,ATTACKER,1
6147,4,1257,0,DEFENDER,1
6148,100,1257,0,OBSERVER,1
6149,5,1257,0,ATTACKER,1
6150,6,1257,0,DEFENDER,1
6151,3,1258,0,ATTACKER,1
6152,4,1258,0,DEFENDER,1
6153,100,1258,0,OBSERVER,1
6154,5,1258,0,ATTACKER,1
6155,6,1258,2,DEFENDER,1
6156,3,1259,0,ATTACKER,1
6157,4,1259,0,DEFENDER,1
6158,100,1259,0,OBSERVER,1
6159,5,1259,0,ATTACKER,1
6160,6,1259,3,DEFENDER,1
6161,3,1260,0,ATTACKER,1
6162,4,1260,0,DEFENDER,1
6163,100,1260,0,OBSERVER,1
6164,5,1260,0,ATTACKER,1
6165,6,1260,11,DEFENDER,1
6166,3,1261,0,ATTACKER,1
6167,4,1261,0,DEFENDER,1
6168,100,1261,0,OBSERVER,1
6169,5,1261,0,ATTACKER,1
6170,6,1261,1,DEFENDER,1
6171,3,1262,0,ATTACKER,1
6172,4,1262,0,DEFENDER,1
6173,100,1262,0,OBSERVER,1
6174,5,1262,0,ATTACKER,1
6175,6,1262,5,DEFENDER,1
6176,3,1263,0,ATTACKER,1
6177,4,1263,0,DEFENDER,1
6178,100,1263,0,OBSERVER,1
6179,5,1263,0,ATTACKER,1
6180,6,1263,1,DEFENDER,1
6181,3,1264,0,ATTACKER,1
6182,4,1264,0,DEFENDER,1
6183,100,1264,0,OBSERVER,1
6184,5,1264,0,ATTACKER,1
6185,6,1264,0,DEFENDER,1
6186,3,1265,0,ATTACKER,1
6187,4,1265,0,DEFENDER,1
6188,100,1265,0,OBSERVER,1
6189,5,1265,0,ATTACKER,1
6190,6,1265,0,DEFENDER,1
6191,3,1266,0,ATTACKER,1
6192,4,1266,0,DEFENDER,1
6193,100,1266,0,OBSERVER,1
6194,5,1266,0,ATTACKER,1
6195,6,1266,0,DEFENDER,1
6196,3,1267,0,ATTACKER,1
6197,4,1267,0,DEFENDER,1
6198,100,1267,0,OBSERVER,1
6199,5,1267,0,ATTACKER,1
6200,6,1267,0,DEFENDER,1
6201,3,1268,0,ATTACKER,1
6202,4,1268,0,DEFENDER,1
6203,100,1268,0,OBSERVER,1
6204,5,1268,0,ATTACKER,1
6205,6,1268,0,DEFENDER,1
6206,3,1269,0,ATTACKER,1
6207,4,1269,0,DEFENDER,1
6208,100,1269,0,OBSERVER,1
6209,5,1269,0,ATTACKER,1
6210,6,1269,0,DEFENDER,1
6211,3,1270,0,ATTACKER,1
6212,4,1270,0,DEFENDER,1
6213,100,1270,0,OBSERVER,1
6214,5,1270,0,ATTACKER,1
6215,6,1270,0,DEFENDER,1
6216,3,1271,0,ATTACKER,1
6217,4,1271,0,DEFENDER,1
6218,100,1271,0,OBSERVER,1
6219,5,1271,0,ATTACKER,1
6220,6,1271,0,DEFENDER,1
6221,3,1272,0,ATTACKER,1
6222,4,1272,0,DEFENDER,1
6223,100,1272,0,OBSERVER,1
6224,5,1272,0,ATTACKER,1
6225,6,1272,0,DEFENDER,1
6226,3,1273,0,ATTACKER,1
6227,4,1273,0,DEFENDER,1
6228,100,1273,0,OBSERVER,1
6229,5,1273,0,ATTACKER,1
6230,6,1273,3,DEFENDER,1
6231,3,1274,0,ATTACKER,1
6232,4,1274,0,DEFENDER,1
6233,100,1274,0,OBSERVER,1
6234,5,1274,0,ATTACKER,1
6235,6,1274,1,DEFENDER,1
6236,3,1275,0,ATTACKER,1
6237,4,1275,0,DEFENDER,1
6238,100,1275,0,OBSERVER,1
6239,5,1275,0,ATTACKER,1
6240,6,1275,0,DEFENDER,1
6241,3,1276,0,ATTACKER,1
6242,4,1276,0,DEFENDER,1
6243,100,1276,0,OBSERVER,1
6244,5,1276,0,ATTACKER,1
6245,6,1276,1,DEFENDER,1
6246,3,1277,0,ATTACKER,1
6247,4,1277,0,DEFENDER,1
6248,100,1277,0,OBSERVER,1
6249,5,1277,0,ATTACKER,1
6250,6,1277,2,DEFENDER,1
6251,3,1278,0,ATTACKER,1
6252,4,1278,0,DEFENDER,1
6253,100,1278,0,OBSERVER,1
6254,5,1278,0,ATTACKER,1
6255,6,1278,0,DEFENDER,1
6256,3,1279,0,ATTACKER,1
6257,4,1279,0,DEFENDER,1
6258,100,1279,0,OBSERVER,1
6259,5,1279,0,ATTACKER,1
6260,6,1279,0,DEFENDER,1
6261,3,1280,0,ATTACKER,1
6262,4,1280,0,DEFENDER,1
6263,100,1280,0,OBSERVER,1
6264,5,1280,0,ATTACKER,1
6265,6,1280,0,DEFENDER,1
6266,3,1281,0,ATTACKER,1
6267,4,1281,0,DEFENDER,1
6268,100,1281,0,OBSERVER,1
6269,5,1281,0,ATTACKER,1
6270,6,1281,0,DEFENDER,1
