ID,User_ID,Game_ID,Points,Role,Active
313,109,151,0,ATTACKER,1
314,3,152,0,ATTACKER,1
315,4,152,0,DEFENDER,1
316,101,152,0,OBSERVER,1
317,110,152,0,DEFENDER,1
318,111,152,0,ATTACKER,1
319,3,153,0,ATTACKER,1
320,4,153,0,DEFENDER,1
321,101,153,0,OBSERVER,1
322,102,153,0,DEFENDER,1
323,103,153,0,ATTACKER,1
324,3,154,0,ATTACKER,1
325,4,154,0,DEFENDER,1
326,101,154,0,OBSERVER,1
327,104,154,0,DEFENDER,1
328,105,154,0,ATTACKER,1
329,3,155,0,ATTACKER,1
330,4,155,0,DEFENDER,1
331,101,155,0,OBSERVER,1
332,106,155,0,DEFENDER,1
333,107,155,0,ATTACKER,1
334,3,156,0,ATTACKER,1
335,4,156,0,DEFENDER,1
336,101,156,0,OBSERVER,1
337,108,156,0,DEFENDER,1
338,109,156,0,ATTACKER,1
339,3,157,0,ATTACKER,1
340,4,157,0,DEFENDER,1
341,101,157,0,OBSERVER,1
342,110,157,0,DEFENDER,1
343,111,157,0,ATTACKER,1
344,3,158,0,ATTACKER,1
345,4,158,0,DEFENDER,1
346,101,158,0,OBSERVER,1
347,102,158,0,DEFENDER,1
348,103,158,0,ATTACKER,1
349,3,159,0,ATTACKER,1
350,4,159,0,DEFENDER,1
351,101,159,0,OBSERVER,1
352,104,159,0,DEFENDER,1
353,105,159,0,ATTACKER,1
354,3,160,0,ATTACKER,1
355,4,160,0,DEFENDER,1
356,101,160,0,OBSERVER,1
357,106,160,0,DEFENDER,1
358,107,160,0,ATTACKER,1
359,3,161,0,ATTACKER,1
360,4,161,0,DEFENDER,1
361,101,161,0,OBSERVER,1
362,108,161,0,DEFENDER,1
363,109,161,0,ATTACKER,1
364,3,162,0,ATTACKER,1
365,4,162,0,DEFENDER,1
366,101,162,0,OBSERVER,1
367,110,162,0,DEFENDER,1
368,111,162,0,ATTACKER,1
369,3,163,0,ATTACKER,1
370,4,163,0,DEFENDER,1
371,101,163,0,OBSERVER,1
372,102,163,0,DEFENDER,1
373,103,163,0,ATTACKER,1
374,3,164,0,ATTACKER,1
375,4,164,0,DEFENDER,1
376,101,164,0,OBSERVER,1
377,104,164,0,DEFENDER,1
378,105,164,0,ATTACKER,1
379,3,165,0,ATTACKER,1
380,4,165,0,DEFENDER,1
381,101,165,0,OBSERVER,1
382,106,165,0,DEFENDER,1
383,107,165,0,ATTACKER,1
384,3,166,0,ATTACKER,1
385,4,166,0,DEFENDER,1
386,101,166,0,OBSERVER,1
387,108,166,0,DEFENDER,1
388,109,166,0,ATTACKER,1
389,3,167,0,ATTACKER,1
390,4,167,0,DEFENDER,1
391,101,167,0,OBSERVER,1
392,110,167,0,DEFENDER,1
393,111,167,0,ATTACKER,1
394,3,168,0,ATTACKER,1
395,4,168,0,DEFENDER,1
396,101,168,0,OBSERVER,1
397,112,168,0,DEFENDER,1
398,3,169,0,ATTACKER,1
399,4,169,0,DEFENDER,1
400,101,169,0,OBSERVER,1
401,113,169,0,ATTACKER,1
402,3,170,0,ATTACKER,1
403,4,170,0,DEFENDER,1
404,101,170,0,OBSERVER,1
405,114,170,0,DEFENDER,1
406,3,171,0,ATTACKER,1
407,4,171,0,DEFENDER,1
408,101,171,0,OBSERVER,1
409,115,171,0,ATTACKER,1
410,3,172,0,ATTACKER,1
411,4,172,0,DEFENDER,1
412,101,172,0,OBSERVER,1
413,116,172,0,DEFENDER,1
414,3,173,0,ATTACKER,1
415,4,173,0,DEFENDER,1
416,101,173,0,OBSERVER,1
417,117,173,0,ATTACKER,1
418,3,174,0,ATTACKER,1
419,4,174,0,DEFENDER,1
420,101,174,0,OBSERVER,1
421,118,174,0,DEFENDER,1
422,3,175,0,ATTACKER,1
423,4,175,0,DEFENDER,1
424,101,175,0,OBSERVER,1
425,119,175,0,ATTACKER,1
426,3,176,0,ATTACKER,1
427,4,176,0,DEFENDER,1
428,101,176,0,OBSERVER,1
429,112,176,0,DEFENDER,1
430,113,176,0,ATTACKER,1
431,3,177,0,ATTACKER,1
432,4,177,0,DEFENDER,1
433,101,177,0,OBSERVER,1
434,114,177,0,DEFENDER,1
435,115,177,0,ATTACKER,1
436,3,178,0,ATTACKER,1
437,4,178,0,DEFENDER,1
438,101,178,0,OBSERVER,1
439,116,178,0,DEFENDER,1
440,117,178,0,ATTACKER,1
441,3,179,0,ATTACKER,1
442,4,179,0,DEFENDER,1
443,101,179,0,OBSERVER,1
444,118,179,0,DEFENDER,1
445,119,179,0,ATTACKER,1
446,3,180,0,ATTACKER,1
447,4,180,0,DEFENDER,1
448,101,180,0,OBSERVER,1
449,102,180,0,DEFENDER,1
450,3,181,0,ATTACKER,1
451,4,181,0,DEFENDER,1
452,101,181,0,OBSERVER,1
453,103,181,0,ATTACKER,1
454,3,182,0,ATTACKER,1
455,4,182,0,DEFENDER,1
456,101,182,0,OBSERVER,1
457,104,182,0,DEFENDER,1
458,3,183,0,ATTACKER,1
459,4,183,0,DEFENDER,1
460,101,183,0,OBSERVER,1
461,105,183,0,ATTACKER,1
462,3,184,0,ATTACKER,1
463,4,184,0,DEFENDER,1
464,101,184,0,OBSERVER,1
465,106,184,0,DEFENDER,1
466,3,185,0,ATTACKER,1
467,4,185,0,DEFENDER,1
468,101,185,0,OBSERVER,1
469,107,185,0,ATTACKER,1
